   21.7913780       2.30923128       27.9818268       2.42062330       50.6815300       3.97567582      0.105969951       8.65069777E-02   7.84442723E-02
   22.0464401       2.35322070       28.0791340       2.42682266       51.0697823       4.00281715      0.106739260       8.64279717E-02   7.83793628E-02
   22.3036823       2.39769316       28.1764431       2.43302202       51.4589462       4.03004313      0.107502118       8.63495097E-02   7.83156976E-02
   22.5631084       2.44265032       28.2737541       2.43922138       51.8490028       4.05735207      0.108258590       8.62715766E-02   7.82532319E-02
   22.8247337       2.48809505       28.3710613       2.44542074       52.2399673       4.08474493      0.109008722       8.61941949E-02   7.81919509E-02
   23.0885639       2.53402996       28.4683704       2.45162034       52.6318398       4.11222172      0.109752603       8.61173421E-02   7.81318247E-02
   23.3546124       2.58045721       28.5656815       2.45781970       53.0246048       4.13978195      0.110490263       8.60409960E-02   7.80728459E-02
   23.6228886       2.62737966       28.6629906       2.46401906       53.4182777       4.16742659      0.111221775       8.59651789E-02   7.80149922E-02
   23.8933945       2.67479968       28.7602978       2.47021866       53.8128510       4.19515467      0.111947246       8.58898833E-02   7.79582337E-02
   24.1661530       2.72271991       28.8576069       2.47641802       54.2083244       4.22296619      0.112666667       8.58150870E-02   7.79025406E-02
   24.4411678       2.77114272       28.9549141       2.48261738       54.6047058       4.25086212      0.113380127       8.57407972E-02   7.78479055E-02
   24.7184448       2.82007074       29.0522251       2.48881674       55.0019798       4.27884150      0.114087708       8.56669918E-02   7.77943209E-02
   24.9979916       2.86950636       29.1495342       2.49501634       55.4001656       4.30690432      0.114789478       8.55936930E-02   7.77417198E-02
   25.2798271       2.91945243       29.2468452       2.50121570       55.7992439       4.33505154      0.115485460       8.55208710E-02   7.76901469E-02
   25.5639629       2.96991134       29.3441525       2.50741506       56.1992302       4.36328173      0.116175704       8.54485407E-02   7.76395276E-02
   25.8503990       3.02088523       29.4414597       2.51361442       56.6001205       4.39159632      0.116860293       8.53766948E-02   7.75898769E-02
   26.1391468       3.07237697       29.5387688       2.51981401       57.0019073       4.41999435      0.117539302       8.53053182E-02   7.75411651E-02
   26.4302197       3.12438846       29.6360798       2.52601337       57.4046059       4.44847679      0.118212730       8.52343962E-02   7.74933770E-02
   26.7236271       3.17692423       29.7333889       2.53221273       57.8082047       4.47704268      0.118880726       8.51639435E-02   7.74464905E-02
   27.0193672       3.22998285       29.8306980       2.53841209       58.2126999       4.50569248      0.119543247       8.50939527E-02   7.74005055E-02
   27.3174763       3.28357220       29.9280090       2.54461169       58.6180954       4.53442526      0.120200425       8.50244239E-02   7.73553848E-02
   27.6179276       3.33768892       30.0253162       2.55081105       59.0244026       4.56324291      0.120852262       8.49553421E-02   7.73111209E-02
   27.9207687       3.39234090       30.1226234       2.55701041       59.4316063       4.59214354      0.121498838       8.48867074E-02   7.72676989E-02
   28.2259731       3.44752550       30.2199326       2.56321001       59.8397102       4.62112808      0.122140184       8.48185197E-02   7.72251114E-02
   28.5335846       3.50325108       30.3172436       2.56940937       60.2487144       4.65019703      0.122776411       8.47507566E-02   7.71833435E-02
   28.8435822       3.55951405       30.4145527       2.57560873       60.6586304       4.67934895      0.123407491       8.46834332E-02   7.71423429E-02
   29.1560059       3.61632252       30.5118599       2.58180809       61.0694389       4.70858479      0.124033533       8.46165419E-02   7.71021470E-02
   29.4708328       3.67367387       30.6091709       2.58800745       61.4811554       4.73790455      0.124654569       8.45500678E-02   7.70627111E-02
   29.7881031       3.73157549       30.7064781       2.59420705       61.8937721       4.76730824      0.125270665       8.44840333E-02   7.70240352E-02
   30.1077995       3.79002476       30.8037872       2.60040641       62.3072891       4.79679537      0.125881821       8.44184011E-02   7.69861042E-02
   30.4299583       3.84903026       30.9010963       2.60660577       62.7217140       4.82636690      0.126488194       8.43531787E-02   7.69489035E-02
   30.7545719       3.90858960       30.9984074       2.61280537       63.1370468       4.85602140      0.127089709       8.42883736E-02   7.69123957E-02
   31.0816498       3.96870661       31.0957165       2.61900473       63.5532646       4.88576078      0.127686486       8.42239708E-02   7.68766329E-02
   31.4112072       4.02938414       31.1930237       2.62520409       63.9703903       4.91558266      0.128278553       8.41599777E-02   7.68415332E-02
   31.7432499       4.09062481       31.2903347       2.63140345       64.3884277       4.94548893      0.128865972       8.40963647E-02   7.68071115E-02
   32.0777893       4.15243101       31.3876419       2.63760304       64.8073578       4.97547913      0.129448786       8.40331689E-02   7.67733678E-02
   32.4148407       4.21480465       31.4849510       2.64380240       65.2271957       5.00555277      0.130027011       8.39703530E-02   7.67402723E-02
   32.7544060       4.27774954       31.5822620       2.65000176       65.6479263       5.03571033      0.130600736       8.39079171E-02   7.67078325E-02
   33.0964928       4.34126759       31.6795692       2.65620112       66.0695648       5.06595182      0.131170020       8.38458762E-02   7.66760260E-02
   33.4411278       4.40536070       31.7768784       2.66240072       66.4921036       5.09627676      0.131734818       8.37842152E-02   7.66448453E-02
   33.7882919       4.47003174       31.8741856       2.66860008       66.9155502       5.12668514      0.132295281       8.37229267E-02   7.66142532E-02
   34.1380196       4.53528357       31.9714947       2.67479944       67.3398895       5.15717840      0.132851392       8.36620107E-02   7.65843019E-02
   34.4903145       4.60111856       32.0688057       2.68099880       67.7651443       5.18775463      0.133403212       8.36014524E-02   7.65549093E-02
   34.8451843       4.66753912       32.1661148       2.68719840       68.1912918       5.21841431      0.133950770       8.35412815E-02   7.65261129E-02
   35.2026329       4.73454762       32.2634239       2.69339776       68.6183472       5.24915886      0.134494141       8.34814608E-02   7.64978901E-02
   35.5626831       4.80214834       32.3607330       2.69959736       69.0463028       5.27998638      0.135033354       8.34220052E-02   7.64702260E-02
   35.9253273       4.87033892       32.4580421       2.70579672       69.4751587       5.31089830      0.135568395       8.33629072E-02   7.64431283E-02
   36.2905960       4.93912840       32.5553513       2.71199608       69.9049149       5.34189367      0.136099398       8.33041593E-02   7.64165670E-02
   36.6584740       5.00851297       32.6526604       2.71819544       70.3355789       5.37297249      0.136626333       8.32457542E-02   7.63905346E-02
   37.0289917       5.07850122       32.7499695       2.72439480       70.7671432       5.40413570      0.137149319       8.31877068E-02   7.63650388E-02
   37.4021416       5.14908981       32.8472786       2.73059416       71.1996078       5.43538189      0.137668312       8.31299946E-02   7.63400570E-02
   37.7779694       5.22028732       32.9445877       2.73679376       71.6329727       5.46671200      0.138183370       8.30726400E-02   7.63155818E-02
   38.1564255       5.29208946       33.0418930       2.74299312       72.0672379       5.49812651      0.138694584       8.30156133E-02   7.62916207E-02
   38.5375862       5.36450624       33.1392021       2.74919248       72.5024185       5.52962446      0.139201924       8.29589218E-02   7.62681365E-02
   38.9213943       5.43753195       33.2365150       2.75539207       72.9384918       5.56120586      0.139705479       8.29025581E-02   7.62451440E-02
   39.3079147       5.51117754       33.3338242       2.76159143       73.3754654       5.59287167      0.140205294       8.28465223E-02   7.62226433E-02
   39.6971245       5.58543730       33.4311333       2.76779079       73.8133469       5.62462091      0.140701309       8.27908143E-02   7.62005970E-02
   40.0890617       5.66032219       33.5284424       2.77399015       74.2521362       5.65645456      0.141193688       8.27354342E-02   7.61790127E-02
   40.4837036       5.73582792       33.6257515       2.78018975       74.6918106       5.68837118      0.141682386       8.26803744E-02   7.61578977E-02
   40.8810768       5.81195974       33.7230568       2.78638911       75.1323929       5.72037172      0.142167479       8.26256424E-02   7.61372223E-02
   41.2811890       5.88871956       33.8203659       2.79258847       75.5738831       5.75245619      0.142648980       8.25712085E-02   7.61169866E-02
   41.6840477       5.96611071       33.9176788       2.79878807       76.0162811       5.78462410      0.143126950       8.25170875E-02   7.60971755E-02
   42.0896683       6.04413509       34.0149879       2.80498743       76.4595642       5.81687593      0.143601403       8.24632794E-02   7.60778040E-02
   42.4980545       6.12279510       34.1122932       2.81118679       76.9037628       5.84921217      0.144072369       8.24097842E-02   7.60588571E-02
   42.9092178       6.20209360       34.2096024       2.81738615       77.3488617       5.88163137      0.144539893       8.23565871E-02   7.60403126E-02
   43.3231697       6.28203344       34.3069115       2.82358551       77.7948532       5.91413450      0.145004019       8.23036954E-02   7.60221854E-02
   43.7399216       6.36261606       34.4042206       2.82978511       78.2417526       5.94672203      0.145464733       8.22511017E-02   7.60044605E-02
   44.1594772       6.44384480       34.5015335       2.83598447       78.6895599       5.97939253      0.145922124       8.21987912E-02   7.59871155E-02
   44.5818443       6.52572203       34.5988426       2.84218383       79.1382599       6.01214695      0.146376222       8.21467862E-02   7.59701654E-02
   45.0070381       6.60824966       34.6961479       2.84838343       79.5878677       6.04498482      0.146827027       8.20950940E-02   7.59535953E-02
   45.4350891       6.69143391       34.7934570       2.85458279       80.0383835       6.07790756      0.147274584       8.20436701E-02   7.59374127E-02
   45.8659515       6.77526903       34.8907661       2.86078215       80.4897995       6.11091375      0.147718921       8.19925293E-02   7.59215951E-02
   46.2996941       6.85976696       34.9880753       2.86698151       80.9421082       6.14400339      0.148160100       8.19416791E-02   7.59061426E-02
   46.7362785       6.94492149       35.0853844       2.87318087       81.3953247       6.17717648      0.148598090       8.18911046E-02   7.58910477E-02
   47.1757622       7.03074408       35.1826973       2.87938046       81.8494415       6.21043396      0.149032965       8.18408132E-02   7.58763179E-02
   47.6181030       7.11722851       35.2800064       2.88557982       82.3044662       6.24377537      0.149464756       8.17907974E-02   7.58619234E-02
   48.0633659       7.20438623       35.3773117       2.89177942       82.7603912       6.27719975      0.149893507       8.17410722E-02   7.58478716E-02
   48.5115051       7.29221010       35.4746208       2.89797878       83.2172089       6.31070805      0.150319189       8.16916078E-02   7.58341700E-02
   48.9625740       7.38071108       35.5719299       2.90417814       83.6749420       6.34430075      0.150741890       8.16424116E-02   7.58207962E-02
   49.4165535       7.46988535       35.6692390       2.91037750       84.1335678       6.37797642      0.151161596       8.15934837E-02   7.58077502E-02
   49.8734818       7.55974150       35.7665482       2.91657686       84.5931015       6.41173649      0.151578382       8.15448239E-02   7.57950246E-02
   50.3333359       7.65027475       35.8638573       2.92277622       85.0535278       6.44558048      0.151992202       8.14964250E-02   7.57826343E-02
   50.7961578       7.74149561       35.9611664       2.92897582       85.5148773       6.47950840      0.152403176       8.14483017E-02   7.57705420E-02
   51.2619286       7.83340120       36.0584755       2.93517542       85.9771118       6.51351929      0.152811289       8.14004317E-02   7.57587552E-02
   51.7306709       7.92599487       36.1557846       2.94137478       86.4402542       6.54761410      0.153216556       8.13528150E-02   7.57472813E-02
